"Time_sec","MagnetsZ_mm","Extension_nm","expDetail","id"
755.541,-5,81.791,"expDetail","./sample.txt"
755.55,-5,105.737,"expDetail","./sample.txt"
755.56,-5,92.501,"expDetail","./sample.txt"
755.57,-5,93.882,"expDetail","./sample.txt"
755.58,-5,81.027,"expDetail","./sample.txt"
755.589,-5,109.27,"expDetail","./sample.txt"
755.599,-5,24.421,"expDetail","./sample.txt"
755.609,-5,61.79,"expDetail","./sample.txt"
755.619,-5,80.04,"expDetail","./sample.txt"
755.639,-5,46.623,"expDetail","./sample.txt"
755.649,-5,81.355,"expDetail","./sample.txt"
755.659,-5,137.522,"expDetail","./sample.txt"
755.668,-5,118.404,"expDetail","./sample.txt"
755.678,-5,67.421,"expDetail","./sample.txt"
755.688,-5,62.595,"expDetail","./sample.txt"
755.698,-5,137.105,"expDetail","./sample.txt"
755.708,-5,26.539,"expDetail","./sample.txt"
755.717,-5,108.846,"expDetail","./sample.txt"
755.728,-5,70.259,"expDetail","./sample.txt"
755.738,-5,148.525,"expDetail","./sample.txt"
755.748,-5,33.088,"expDetail","./sample.txt"
755.757,-5,125.647,"expDetail","./sample.txt"
755.767,-5,-4.055,"expDetail","./sample.txt"
755.777,-5,134.64,"expDetail","./sample.txt"
755.787,-5,102.176,"expDetail","./sample.txt"
755.796,-5,98.916,"expDetail","./sample.txt"
755.806,-5,96.63,"expDetail","./sample.txt"
755.816,-5,142.058,"expDetail","./sample.txt"
755.827,-5,79.502,"expDetail","./sample.txt"
755.836,-5,71.315,"expDetail","./sample.txt"
755.846,-5,77.217,"expDetail","./sample.txt"
755.856,-5,179.668,"expDetail","./sample.txt"
755.866,-5,82.353,"expDetail","./sample.txt"
755.875,-5,70.052,"expDetail","./sample.txt"
755.885,-5,74.412,"expDetail","./sample.txt"
755.895,-5,89.355,"expDetail","./sample.txt"
755.907,-5,7.317,"expDetail","./sample.txt"
755.916,-5,61.457,"expDetail","./sample.txt"
755.925,-5,45.584,"expDetail","./sample.txt"
755.945,-5,59.911,"expDetail","./sample.txt"
755.955,-5,50.855,"expDetail","./sample.txt"
755.964,-5,33.295,"expDetail","./sample.txt"
755.974,-5,97.256,"expDetail","./sample.txt"
755.984,-5,11.829,"expDetail","./sample.txt"
755.994,-5,-23.955,"expDetail","./sample.txt"
756.003,-5,83.395,"expDetail","./sample.txt"
756.014,-5,68.432,"expDetail","./sample.txt"
756.024,-5,69.342,"expDetail","./sample.txt"
756.034,-5,14.828,"expDetail","./sample.txt"
756.043,-5,72.152,"expDetail","./sample.txt"
756.053,-5,103.957,"expDetail","./sample.txt"
756.063,-5,74.422,"expDetail","./sample.txt"
756.073,-5,22.919,"expDetail","./sample.txt"
756.083,-5,76.849,"expDetail","./sample.txt"
756.092,-5,90.068,"expDetail","./sample.txt"
756.103,-5,64.715,"expDetail","./sample.txt"
756.113,-5,2.249,"expDetail","./sample.txt"
756.123,-5,56.451,"expDetail","./sample.txt"
756.132,-5,58.247,"expDetail","./sample.txt"
756.142,-5,121.152,"expDetail","./sample.txt"
756.152,-5,111.768,"expDetail","./sample.txt"
756.162,-5,53.45,"expDetail","./sample.txt"
756.171,-5,83.274,"expDetail","./sample.txt"
756.192,-5,89.395,"expDetail","./sample.txt"
756.202,-5,36.464,"expDetail","./sample.txt"
756.211,-5,115.29,"expDetail","./sample.txt"
756.221,-5,44.754,"expDetail","./sample.txt"
756.231,-5,156.137,"expDetail","./sample.txt"
756.241,-5,11.537,"expDetail","./sample.txt"
756.25,-5,84.844,"expDetail","./sample.txt"
756.26,-5,15.746,"expDetail","./sample.txt"
756.27,-5,79.002,"expDetail","./sample.txt"
756.281,-5,180.025,"expDetail","./sample.txt"
756.291,-5,77.468,"expDetail","./sample.txt"
756.3,-5,74.627,"expDetail","./sample.txt"
756.31,-5,45.896,"expDetail","./sample.txt"
756.32,-5,124.195,"expDetail","./sample.txt"
756.33,-5,56.312,"expDetail","./sample.txt"
756.339,-5,175.591,"expDetail","./sample.txt"
756.349,-5,49.512,"expDetail","./sample.txt"
756.359,-5,70.868,"expDetail","./sample.txt"
756.369,-5,85.59,"expDetail","./sample.txt"
756.379,-5,124.87,"expDetail","./sample.txt"
756.389,-5,172.621,"expDetail","./sample.txt"
756.399,-5,102.391,"expDetail","./sample.txt"
756.409,-5,73.786,"expDetail","./sample.txt"
756.418,-5,100.611,"expDetail","./sample.txt"
756.428,-5,74.036,"expDetail","./sample.txt"
756.438,-5,118.445,"expDetail","./sample.txt"
756.448,-5,45.607,"expDetail","./sample.txt"
756.458,-5,81.449,"expDetail","./sample.txt"
756.467,-5,69.465,"expDetail","./sample.txt"
756.478,-5,46.086,"expDetail","./sample.txt"
756.498,-5,13.634,"expDetail","./sample.txt"
756.507,-5,40.112,"expDetail","./sample.txt"
756.517,-5,-9.742,"expDetail","./sample.txt"
756.527,-5,58.065,"expDetail","./sample.txt"
756.537,-5,51.734,"expDetail","./sample.txt"
756.556,-5,143.443,"expDetail","./sample.txt"
756.568,-5,81.493,"expDetail","./sample.txt"
756.577,-5,39.66,"expDetail","./sample.txt"
756.586,-5,67.157,"expDetail","./sample.txt"
756.596,-5,21.033,"expDetail","./sample.txt"
756.606,-5,141.856,"expDetail","./sample.txt"
756.616,-5,82.867,"expDetail","./sample.txt"
756.625,-5,81.097,"expDetail","./sample.txt"
756.635,-5,174.289,"expDetail","./sample.txt"
756.645,-5,168.044,"expDetail","./sample.txt"
756.656,-5,133.207,"expDetail","./sample.txt"
756.675,-5,127.231,"expDetail","./sample.txt"
756.685,-5,101.526,"expDetail","./sample.txt"
756.695,-5,117.12,"expDetail","./sample.txt"
756.705,-5,159.647,"expDetail","./sample.txt"
756.714,-5,117.411,"expDetail","./sample.txt"
756.724,-5,237.56,"expDetail","./sample.txt"
756.734,-5,52.639,"expDetail","./sample.txt"
756.744,-5,106.557,"expDetail","./sample.txt"
756.754,-5,213.662,"expDetail","./sample.txt"
756.764,-5,198.784,"expDetail","./sample.txt"
756.774,-5,131.574,"expDetail","./sample.txt"
756.784,-5,113.543,"expDetail","./sample.txt"
756.793,-5,207.611,"expDetail","./sample.txt"
756.803,-5,162.445,"expDetail","./sample.txt"
756.813,-5,43.154,"expDetail","./sample.txt"
756.823,-5,182.304,"expDetail","./sample.txt"
756.833,-5,157.776,"expDetail","./sample.txt"
756.843,-5,187.34,"expDetail","./sample.txt"
756.853,-5,132.694,"expDetail","./sample.txt"
756.863,-5,175.626,"expDetail","./sample.txt"
756.873,-5,38.896,"expDetail","./sample.txt"
756.882,-5,82.765,"expDetail","./sample.txt"
756.892,-5,17.933,"expDetail","./sample.txt"
756.902,-5,17.523,"expDetail","./sample.txt"
756.912,-5,42.906,"expDetail","./sample.txt"
756.921,-5,116.687,"expDetail","./sample.txt"
756.931,-5,142.016,"expDetail","./sample.txt"
756.942,-5,144.53,"expDetail","./sample.txt"
756.952,-5,46.485,"expDetail","./sample.txt"
756.961,-5,102.057,"expDetail","./sample.txt"
756.971,-5,89.506,"expDetail","./sample.txt"
756.981,-5,71.861,"expDetail","./sample.txt"
756.991,-5,127.96,"expDetail","./sample.txt"
757,-5,27.426,"expDetail","./sample.txt"
757.01,-5,81.614,"expDetail","./sample.txt"
757.021,-5,115.071,"expDetail","./sample.txt"
757.031,-5,149.625,"expDetail","./sample.txt"
757.041,-5,74.13,"expDetail","./sample.txt"
757.05,-5,91.42,"expDetail","./sample.txt"
757.06,-5,190.641,"expDetail","./sample.txt"
757.07,-5,112.43,"expDetail","./sample.txt"
757.08,-5,120.443,"expDetail","./sample.txt"
757.089,-5,58.696,"expDetail","./sample.txt"
757.099,-5,128.958,"expDetail","./sample.txt"
757.109,-5,140.901,"expDetail","./sample.txt"
757.119,-5,50.509,"expDetail","./sample.txt"
757.129,-5,61.763,"expDetail","./sample.txt"
757.139,-5,92.781,"expDetail","./sample.txt"
757.149,-5,77.733,"expDetail","./sample.txt"
757.159,-5,82.69,"expDetail","./sample.txt"
757.168,-5,104.003,"expDetail","./sample.txt"
757.178,-5,5.573,"expDetail","./sample.txt"
757.188,-5,8.067,"expDetail","./sample.txt"
757.198,-5,39.299,"expDetail","./sample.txt"
757.208,-5,23.162,"expDetail","./sample.txt"
757.218,-5,-5.253,"expDetail","./sample.txt"
757.228,-5,124.787,"expDetail","./sample.txt"
757.238,-5,67.794,"expDetail","./sample.txt"
757.248,-5,100.478,"expDetail","./sample.txt"
757.257,-5,56.013,"expDetail","./sample.txt"
757.267,-5,115.822,"expDetail","./sample.txt"
757.277,-5,74.198,"expDetail","./sample.txt"
757.287,-5,94.115,"expDetail","./sample.txt"
757.296,-5,115.041,"expDetail","./sample.txt"
757.307,-5,54.761,"expDetail","./sample.txt"
757.317,-5,144.091,"expDetail","./sample.txt"
757.327,-5,133.403,"expDetail","./sample.txt"
757.337,-5,106.91,"expDetail","./sample.txt"
757.346,-5,40.073,"expDetail","./sample.txt"
757.356,-5,145.89,"expDetail","./sample.txt"
757.366,-5,131.263,"expDetail","./sample.txt"
757.375,-5,91.309,"expDetail","./sample.txt"
757.385,-5,40.742,"expDetail","./sample.txt"
757.395,-5,81.862,"expDetail","./sample.txt"
757.406,-5,74.269,"expDetail","./sample.txt"
757.416,-5,89.703,"expDetail","./sample.txt"
757.425,-5,106.542,"expDetail","./sample.txt"
757.435,-5,31.424,"expDetail","./sample.txt"
757.445,-5,127.255,"expDetail","./sample.txt"
757.455,-5,160.937,"expDetail","./sample.txt"
757.464,-5,52.029,"expDetail","./sample.txt"
757.474,-5,3.326,"expDetail","./sample.txt"
757.484,-5,159.073,"expDetail","./sample.txt"
757.494,-5,201.189,"expDetail","./sample.txt"
757.504,-5,44.306,"expDetail","./sample.txt"
757.514,-5,60.375,"expDetail","./sample.txt"
757.524,-5,103.075,"expDetail","./sample.txt"
757.534,-5,38.66,"expDetail","./sample.txt"
757.543,-5,-961.876,"expDetail","./sample.txt"
757.553,-5,62.512,"expDetail","./sample.txt"
757.563,-5,53.515,"expDetail","./sample.txt"
757.573,-5,11.695,"expDetail","./sample.txt"
757.583,-5,91.377,"expDetail","./sample.txt"
757.592,-5,51.705,"expDetail","./sample.txt"
757.603,-5,34.646,"expDetail","./sample.txt"
757.613,-5,72.081,"expDetail","./sample.txt"
757.623,-5,96.17,"expDetail","./sample.txt"
757.632,-5,124.82,"expDetail","./sample.txt"
757.642,-5,77.977,"expDetail","./sample.txt"
757.652,-5,55.34,"expDetail","./sample.txt"
757.662,-5,71.064,"expDetail","./sample.txt"
757.671,-5,107.847,"expDetail","./sample.txt"
757.682,-5,144.251,"expDetail","./sample.txt"
757.702,-5,100.252,"expDetail","./sample.txt"
757.711,-5,-17.747,"expDetail","./sample.txt"
757.721,-5,89.607,"expDetail","./sample.txt"
757.731,-5,8.254,"expDetail","./sample.txt"
757.741,-5,171.824,"expDetail","./sample.txt"
757.749,-5,138.562,"expDetail","./sample.txt"
757.771,-5,116.582,"expDetail","./sample.txt"
757.78,-5,129.152,"expDetail","./sample.txt"
757.79,-5,157.242,"expDetail","./sample.txt"
757.799,-5,149.189,"expDetail","./sample.txt"
757.809,-5,146.517,"expDetail","./sample.txt"
757.819,-5,148.393,"expDetail","./sample.txt"
757.829,-5,79.53,"expDetail","./sample.txt"
757.838,-5,87.772,"expDetail","./sample.txt"
757.848,-5,106.208,"expDetail","./sample.txt"
757.858,-5,121.799,"expDetail","./sample.txt"
757.869,-5,110.126,"expDetail","./sample.txt"
757.879,-5,110.054,"expDetail","./sample.txt"
757.888,-5,170.449,"expDetail","./sample.txt"
757.898,-5,176.526,"expDetail","./sample.txt"
757.908,-5,170.22,"expDetail","./sample.txt"
757.917,-5,153.791,"expDetail","./sample.txt"
757.927,-5,203.039,"expDetail","./sample.txt"
757.937,-5,227.296,"expDetail","./sample.txt"
757.947,-5,88.375,"expDetail","./sample.txt"
757.957,-5,74.872,"expDetail","./sample.txt"
757.967,-5,115.356,"expDetail","./sample.txt"
757.977,-5,197.498,"expDetail","./sample.txt"
757.987,-5,224.181,"expDetail","./sample.txt"
757.997,-5,66.325,"expDetail","./sample.txt"
758.006,-5,48.527,"expDetail","./sample.txt"
758.016,-5,257.042,"expDetail","./sample.txt"
758.026,-5,165.769,"expDetail","./sample.txt"
758.036,-5,37.059,"expDetail","./sample.txt"
758.045,-5,51.175,"expDetail","./sample.txt"
758.055,-5,133.439,"expDetail","./sample.txt"
758.066,-5,98.524,"expDetail","./sample.txt"
758.076,-5,8.928,"expDetail","./sample.txt"
758.085,-5,-13.916,"expDetail","./sample.txt"
758.095,-5,16.966,"expDetail","./sample.txt"
758.105,-5,70.532,"expDetail","./sample.txt"
758.115,-5,1.455,"expDetail","./sample.txt"
758.124,-5,101.042,"expDetail","./sample.txt"
758.134,-5,46.671,"expDetail","./sample.txt"
758.144,-5,87.768,"expDetail","./sample.txt"
758.154,-5,31.559,"expDetail","./sample.txt"
758.165,-5,72.371,"expDetail","./sample.txt"
758.174,-5,80.776,"expDetail","./sample.txt"
758.184,-5,10.602,"expDetail","./sample.txt"
758.194,-5,29.453,"expDetail","./sample.txt"
758.213,-5,118.9,"expDetail","./sample.txt"
758.223,-5,64.161,"expDetail","./sample.txt"
758.233,-5,6.527,"expDetail","./sample.txt"
758.243,-5,100.667,"expDetail","./sample.txt"
758.253,-5,83.107,"expDetail","./sample.txt"
758.263,-5,69.74,"expDetail","./sample.txt"
758.273,-5,48.048,"expDetail","./sample.txt"
758.283,-5,10.113,"expDetail","./sample.txt"
758.292,-5,143.66,"expDetail","./sample.txt"
758.302,-5,50.885,"expDetail","./sample.txt"
758.312,-5,140.692,"expDetail","./sample.txt"
758.322,-5,51.879,"expDetail","./sample.txt"
758.332,-5,61.065,"expDetail","./sample.txt"
758.341,-5,138.856,"expDetail","./sample.txt"
758.352,-5,72.239,"expDetail","./sample.txt"
758.362,-5,114.103,"expDetail","./sample.txt"
758.372,-5,92.409,"expDetail","./sample.txt"
758.381,-5,142.121,"expDetail","./sample.txt"
758.391,-5,65.484,"expDetail","./sample.txt"
758.401,-5,144.391,"expDetail","./sample.txt"
758.411,-5,84.517,"expDetail","./sample.txt"
758.423,-5,13.981,"expDetail","./sample.txt"
758.431,-5,47.168,"expDetail","./sample.txt"
758.441,-5,82.127,"expDetail","./sample.txt"
758.451,-5,126.222,"expDetail","./sample.txt"
758.46,-5,99.704,"expDetail","./sample.txt"
758.47,-5,132.19,"expDetail","./sample.txt"
758.48,-5,88.224,"expDetail","./sample.txt"
758.49,-5,137.163,"expDetail","./sample.txt"
758.5,-5,58.267,"expDetail","./sample.txt"
758.509,-5,89.081,"expDetail","./sample.txt"
758.519,-5,48.857,"expDetail","./sample.txt"
758.54,-5,-16.069,"expDetail","./sample.txt"
758.549,-5,77.901,"expDetail","./sample.txt"
758.559,-5,54.804,"expDetail","./sample.txt"
758.569,-5,76.279,"expDetail","./sample.txt"
758.579,-5,68.953,"expDetail","./sample.txt"
758.588,-5,134.983,"expDetail","./sample.txt"
758.598,-5,38.541,"expDetail","./sample.txt"
758.608,-5,35.518,"expDetail","./sample.txt"
758.618,-5,-10.231,"expDetail","./sample.txt"
758.628,-5,81.371,"expDetail","./sample.txt"
758.638,-5,62.294,"expDetail","./sample.txt"
758.648,-5,62.137,"expDetail","./sample.txt"
758.658,-5,47.807,"expDetail","./sample.txt"
758.667,-5,61.731,"expDetail","./sample.txt"
758.677,-5,75.146,"expDetail","./sample.txt"
758.697,-5,49.027,"expDetail","./sample.txt"
758.707,-5,136.079,"expDetail","./sample.txt"
758.717,-5,82.028,"expDetail","./sample.txt"
758.727,-5,85.511,"expDetail","./sample.txt"
758.737,-5,89.299,"expDetail","./sample.txt"
758.747,-5,80.804,"expDetail","./sample.txt"
758.756,-5,137.867,"expDetail","./sample.txt"
758.766,-5,59.674,"expDetail","./sample.txt"
758.776,-5,70.05,"expDetail","./sample.txt"
758.786,-5,21.659,"expDetail","./sample.txt"
758.795,-5,133.179,"expDetail","./sample.txt"
758.805,-5,159.356,"expDetail","./sample.txt"
758.816,-5,4.602,"expDetail","./sample.txt"
758.826,-5,91.364,"expDetail","./sample.txt"
758.835,-5,11.051,"expDetail","./sample.txt"
758.846,-5,-9.49,"expDetail","./sample.txt"
758.865,-5,79.891,"expDetail","./sample.txt"
758.874,-5,61.832,"expDetail","./sample.txt"
758.884,-5,117.627,"expDetail","./sample.txt"
758.894,-5,98.782,"expDetail","./sample.txt"
758.905,-5,100.601,"expDetail","./sample.txt"
758.915,-5,204.407,"expDetail","./sample.txt"
758.924,-5,97.427,"expDetail","./sample.txt"
758.934,-5,75.158,"expDetail","./sample.txt"
758.944,-5,103.431,"expDetail","./sample.txt"
758.954,-5,219.182,"expDetail","./sample.txt"
758.963,-5,69.517,"expDetail","./sample.txt"
758.974,-5,109.418,"expDetail","./sample.txt"
758.983,-5,30.672,"expDetail","./sample.txt"
758.993,-5,8.994,"expDetail","./sample.txt"
759.003,-5,8.101,"expDetail","./sample.txt"
759.013,-5,85.14,"expDetail","./sample.txt"
759.023,-5,118.28,"expDetail","./sample.txt"
759.033,-5,105.091,"expDetail","./sample.txt"
759.042,-5,89.734,"expDetail","./sample.txt"
759.052,-5,88.913,"expDetail","./sample.txt"
759.062,-5,57.613,"expDetail","./sample.txt"
759.072,-5,5.044,"expDetail","./sample.txt"
759.083,-5,173.48,"expDetail","./sample.txt"
759.092,-5,120.736,"expDetail","./sample.txt"
759.102,-5,54.051,"expDetail","./sample.txt"
759.112,-5,37.857,"expDetail","./sample.txt"
759.122,-5,13.234,"expDetail","./sample.txt"
759.131,-5,51.461,"expDetail","./sample.txt"
759.141,-5,57.566,"expDetail","./sample.txt"
759.151,-5,75.687,"expDetail","./sample.txt"
759.161,-5,49.991,"expDetail","./sample.txt"
759.171,-5,38.484,"expDetail","./sample.txt"
759.181,-5,52.941,"expDetail","./sample.txt"
759.191,-5,95.714,"expDetail","./sample.txt"
759.201,-5,33.332,"expDetail","./sample.txt"
759.22,-5,43.408,"expDetail","./sample.txt"
759.23,-5,33.829,"expDetail","./sample.txt"
759.24,-5,22.555,"expDetail","./sample.txt"
759.249,-5,6.981,"expDetail","./sample.txt"
759.259,-5,57.835,"expDetail","./sample.txt"
759.27,-5,162.175,"expDetail","./sample.txt"
759.28,-5,151.073,"expDetail","./sample.txt"
759.29,-5,137.272,"expDetail","./sample.txt"
759.299,-5,54.7,"expDetail","./sample.txt"
759.309,-5,105.003,"expDetail","./sample.txt"
759.319,-5,-10.728,"expDetail","./sample.txt"
759.329,-5,92.346,"expDetail","./sample.txt"
759.338,-5,51.361,"expDetail","./sample.txt"
759.348,-5,40.867,"expDetail","./sample.txt"
759.358,-5,114.787,"expDetail","./sample.txt"
759.368,-5,95.65,"expDetail","./sample.txt"
759.378,-5,101.799,"expDetail","./sample.txt"
759.388,-5,75.635,"expDetail","./sample.txt"
759.398,-5,96.964,"expDetail","./sample.txt"
759.408,-5,77.748,"expDetail","./sample.txt"
759.417,-5,177.249,"expDetail","./sample.txt"
759.427,-5,168.4,"expDetail","./sample.txt"
759.437,-5,186.27,"expDetail","./sample.txt"
759.447,-5,132.297,"expDetail","./sample.txt"
759.457,-5,124.032,"expDetail","./sample.txt"
759.466,-5,78.177,"expDetail","./sample.txt"
759.477,-5,84.602,"expDetail","./sample.txt"
759.487,-5,109.232,"expDetail","./sample.txt"
759.497,-5,96.243,"expDetail","./sample.txt"
759.506,-5,51.364,"expDetail","./sample.txt"
759.516,-5,101.055,"expDetail","./sample.txt"
759.526,-5,113.095,"expDetail","./sample.txt"
759.536,-5,102.053,"expDetail","./sample.txt"
759.545,-5,167.247,"expDetail","./sample.txt"
759.556,-5,49.411,"expDetail","./sample.txt"
759.566,-5,50.224,"expDetail","./sample.txt"
759.576,-5,131.158,"expDetail","./sample.txt"
759.585,-5,69.613,"expDetail","./sample.txt"
759.596,-5,28.62,"expDetail","./sample.txt"
759.605,-5,72.294,"expDetail","./sample.txt"
759.615,-5,49.359,"expDetail","./sample.txt"
759.624,-5,123.549,"expDetail","./sample.txt"
759.634,-5,103.153,"expDetail","./sample.txt"
759.644,-5,97.985,"expDetail","./sample.txt"
759.654,-5,55.572,"expDetail","./sample.txt"
759.665,-5,55.694,"expDetail","./sample.txt"
759.674,-5,39.892,"expDetail","./sample.txt"
759.684,-5,11.907,"expDetail","./sample.txt"
759.706,-5,71.915,"expDetail","./sample.txt"
759.723,-5,79.307,"expDetail","./sample.txt"
759.733,-5,-28.232,"expDetail","./sample.txt"
759.744,-5,80.486,"expDetail","./sample.txt"
759.753,-5,-11.279,"expDetail","./sample.txt"
759.763,-5,-48.089,"expDetail","./sample.txt"
759.773,-5,89.976,"expDetail","./sample.txt"
759.783,-5,45.934,"expDetail","./sample.txt"
759.792,-5,83.651,"expDetail","./sample.txt"
759.802,-5,-0.713,"expDetail","./sample.txt"
759.812,-5,62.447,"expDetail","./sample.txt"
759.822,-5,63.841,"expDetail","./sample.txt"
759.832,-5,78.07,"expDetail","./sample.txt"
759.842,-5,83.781,"expDetail","./sample.txt"
759.852,-5,50.712,"expDetail","./sample.txt"
759.862,-5,211.651,"expDetail","./sample.txt"
759.872,-5,60.037,"expDetail","./sample.txt"
759.881,-5,124.285,"expDetail","./sample.txt"
759.891,-5,110.934,"expDetail","./sample.txt"
759.901,-5,35.21,"expDetail","./sample.txt"
759.92,-5,132.824,"expDetail","./sample.txt"
759.93,-5,33.135,"expDetail","./sample.txt"
759.941,-5,42.48,"expDetail","./sample.txt"
759.951,-5,39.596,"expDetail","./sample.txt"
759.96,-5,62.752,"expDetail","./sample.txt"
759.97,-5,67.649,"expDetail","./sample.txt"
759.98,-5,8.977,"expDetail","./sample.txt"
759.99,-5,-0.506,"expDetail","./sample.txt"
760.01,-5,83.547,"expDetail","./sample.txt"
760.02,-5,117.048,"expDetail","./sample.txt"
